area,bedrooms,garage,rent,district_te,type_te
150,3,2,4350,3249.0859870755908,3544.512606037365
125,2,2,3500,3266.206280463452,3437.47315064616
60,2,0,1070,3234.428592259398,3474.1106859262245
260,3,1,5000,3233.397506585606,3431.321013709571
50,1,0,700,3210.310247610488,3496.4948455404983
49,1,0,935,3121.9334065940484,3437.0514466701793
50,1,0,900,3244.303467766067,3470.1048209985124
23,1,0,1700,3022.5354600016076,3378.1990218145515
70,2,0,1100,3247.7527094927327,3459.1962425697366
69,2,1,2600,3265.578238898015,3356.695922477555
45,2,0,1420,3270.483711644888,3368.758947091129
20,1,0,1600,3192.054789793844,2300.664737706303
20,1,0,900,3203.4040538123672,3338.2275113902233
80,2,1,2290,3681.1501059103816,3374.5785753048117
60,1,0,3000,3646.4197766690418,3337.14518932154
55,2,1,4600,3678.6872099078155,3354.965560407746
35,1,0,1250,3140.2208309630173,3489.426472001572
20,1,0,1270,2579.9006402514156,2142.1989515923765
51,2,1,2300,3146.017314019427,3309.1970747747264
28,1,0,1244,3205.1677402854975,2211.430858731396
53,2,1,2200,2763.8869305168505,3329.5142322583747
40,1,1,1700,3128.355822715916,3374.926899296567
15,1,0,1390,3200.8785773106465,2214.0184844207083
63,2,2,2600,3431.966855955779,3356.1665735807364
49,2,1,1980,3115.8311763916786,3391.9789495883433
49,1,1,3600,4170.156873763757,3445.4305540998384
18,1,0,1600,3221.460752121774,2205.454430959527
65,3,1,2263,3447.555389501604,3322.8325409858226
40,2,0,1800,3169.4918141958346,3370.980158928961
45,2,1,1420,2755.2927795078945,3285.1552221049837
40,2,0,1500,3162.0803171785387,3342.5193577376313
69,2,1,5150,3279.360979322774,3316.2118039752004
26,1,0,2560,3200.3554755915493,3353.458981198801
45,1,0,1150,3196.481174561538,3457.865620503847
49,2,1,2106,3225.31495233083,3384.7126737921258
51,2,1,2430,2595.988371278181,3363.70078745804
55,1,0,850,3226.6461686755424,3566.5748428549095
20,1,0,1700,3100.918707697624,3374.578849485051
49,1,0,880,2863.770876477598,2219.7389645995027
97,3,2,3400,3239.106826015758,3357.9930330162742
45,2,0,2200,3507.1744839100015,3355.819103902323
74,1,1,6000,3314.7736104434844,3306.3238292496094
27,1,0,1100,2846.7889441069833,2263.243069011831
42,2,1,1350,3232.8833445335026,3362.2503179582645
44,2,1,1670,3153.3218981244454,3403.0547949008587
220,4,5,6900,3197.2339002681224,3467.8257271783586
48,2,1,1100,3316.398903934932,3364.19196772461
50,1,0,1000,3128.987005623694,3519.01853226346
29,1,0,2560,3445.4927938368096,2203.5520141744464
40,1,0,1081,3213.396564417494,2237.4601898028236
50,1,0,1600,2863.9400261446795,3317.952819444127
29,1,0,3000,2540.893974297045,3320.646237765971
68,3,1,2165,3557.320326229941,3348.694741481732
39,1,0,950,3238.9873414916624,3399.4439223915815
22,1,0,4500,3330.1936607274756,2236.3457343069863
70,2,1,4250,4089.577352555898,3366.0678136766783
40,2,1,1300,3189.1780344642184,3370.6197160371557
27,1,0,1690,3262.726935798059,2229.503522053567
40,2,1,1000,3371.717488187,3436.056242902195
70,1,2,2700,4072.451537445348,3435.673132413817
70,3,1,4200,4154.461466327637,3380.006932632747
66,2,1,2920,3270.7028544443237,3539.4999513545267
45,2,1,1750,2848.769497033576,3318.9412605230136
27,1,0,1400,3237.5671755069293,3338.9806998928
56,1,0,800,2606.5411375501,3347.228916709753
35,2,1,2300,3066.166432297578,3361.1098272893983
26,1,0,3200,4087.1816303455116,3275.8847154829778
39,2,0,1800,3278.502230593739,3336.5579163246975
72,2,0,1650,3267.7779501249192,3381.422133085558
144,3,3,4500,3026.4488072294985,3475.750721113411
32,2,1,1990,3086.563646235072,3375.229194492688
46,2,1,1612,2798.6600663251807,3343.3906676602883
39,1,0,2000,2766.1906456679953,2243.35358108223
50,2,0,3280,4969.739730670994,3316.669743042065
42,2,0,1800,3123.0695275129046,3352.377088204458
52,1,2,3960,3978.94210062112,3336.8855855442966
60,2,2,6000,5163.5419569473115,3342.970228632268
31,1,0,3410,3703.2945474891935,3362.958951598679
62,2,1,1000,3116.548322546265,3343.4060850768683
160,3,3,9000,3608.125685416471,3343.4121838968354
35,1,0,2500,2735.2570248924526,2233.53780549091
34,1,0,1360,4044.868683592334,2288.0574571259735
70,2,1,5650,3345.1150723643864,3347.6622403713877
68,3,1,3000,2553.2545041167173,3365.571232624632
50,2,1,2392,3213.9815170328266,3307.5474983184204
70,2,1,1200,2795.899813084619,3377.1024545485902
76,2,2,3500,3276.37347407893,3405.3788073331475
56,1,1,1600,3058.4194157350016,3303.6568324815817
38,1,0,930,3021.2945526172507,3494.352878344272
70,2,1,2650,3777.791980854541,3433.882164167687
60,2,1,1716,3173.8210224894106,3354.539321459708
67,1,1,4500,4372.319446622398,3354.315963831866
64,2,1,4140,3819.8303254749603,3384.627750297595
55,2,1,2920,3530.645552658441,3352.0187967880315
42,2,0,1800,3262.8274733641483,3374.378875330188
49,1,1,2100,2456.7690244520118,3344.5188948417695
39,2,0,1700,3148.643337847072,3334.697499915653
60,1,0,1400,3191.918033166341,3381.6631871763575
200,3,3,13000,3457.3592703195027,3942.9487917646666
28,1,0,1460,2964.5662475338386,3428.4408175586286
20,1,0,3400,3327.2187798231193,2194.393918226624
33,1,1,3300,3808.288992254716,2269.69038699571
26,1,0,2720,3258.00741162207,2232.563768095816
43,1,1,1700,3056.717816774354,3365.1708717365127
42,1,0,1450,4368.243770408872,3277.134170450415
28,1,0,2650,3138.728777389279,2172.935303759046
82,2,1,2128,3444.5571306429533,3345.455989119331
22,1,0,2600,3831.154322570147,3382.1600745291225
50,2,1,2100,3248.4618792190586,3391.659022711304
116,3,1,4000,3272.3387112185687,3448.1721922679803
25,1,0,1300,3198.28393952136,3348.5170417314707
65,1,1,5000,3821.715655407198,3272.432489846174
56,1,1,5630,3992.4563990136708,3452.0483023694915
81,3,2,2700,3208.8801183858504,3321.5678306628015
31,1,1,3000,4111.29981230976,2261.479614883428
200,3,0,5000,3869.7416091151936,3385.476580815141
45,2,0,1700,2993.7957939056814,3393.92366832875
54,2,1,2000,3152.509869413612,3365.1147540296483
90,3,2,4500,4616.5041453918575,3398.5507422787136
56,2,1,5700,4075.0406971490675,3308.5596272538446
62,3,2,2862,3362.372343909884,3316.4273213216106
55,2,0,2392,3200.81578500052,3311.638501377458
45,1,1,4000,3728.480955982848,2212.2314925474775
45,2,1,1680,3071.994282087456,3265.9203035253986
20,1,0,3645,3827.177439249693,2258.4151264433544
80,3,1,2500,3275.952971390557,3360.713284586295
49,2,1,1460,3137.623988914051,3406.869754751398
18,1,0,2000,3701.784293890867,2255.99399206721
54,2,1,2560,3281.34760398555,3331.574315165599
71,2,1,6000,3777.0346875200626,3382.305168779861
73,3,2,2480,3395.2848839509456,3406.5714451268977
27,1,0,3800,5222.5847844369655,2210.0479755252704
40,2,0,1500,3151.100090542458,3377.8157962471205
90,3,1,3700,3497.652243222518,3290.0508946222008
28,1,0,2500,2645.2126422805845,2183.806545765562
109,3,2,7200,3172.686729441545,3316.969730559977
70,2,1,4900,4624.602562356501,3381.0508384297896
34,1,1,4750,4001.6250050973176,2155.806487568641
82,2,2,2500,3401.3512387878577,3392.023063539431
30,1,0,1600,3007.286332921683,3405.5936799758583
18,1,0,3290,4093.300854619054,2223.260656992639
41,1,1,3750,4294.807305020902,3330.5925457116577
51,2,1,3000,3278.783433966091,3364.6524734036507
39,1,1,1400,3062.9500096499855,3290.1221065523487
59,2,1,3000,3281.853578516534,3320.484492670715
38,1,0,1640,3262.1958708940538,3440.4429927826322
28,1,0,2400,2740.9335146467206,2243.2153381921694
80,3,1,3200,3288.863965106519,3398.5125434565825
127,3,2,4800,4037.4788215013614,3342.6536178206507
42,1,1,2218,3727.5824695710444,3320.5093471715486
23,1,0,2500,2752.1430067911438,2248.994422692439
22,1,0,3300,3754.8623488545727,2158.5066631059244
35,1,1,5500,2795.726880526035,3350.0542286374416
50,1,1,2560,2821.481158920996,3343.7213237239744
18,1,0,1400,3274.659270048359,2181.153750792999
25,1,0,3028,3539.3437111258554,3355.349924704891
50,2,0,1000,3270.4318838502236,3391.095655637049
25,1,1,3800,3438.6250949627834,3343.1054141364098
108,2,1,4125,3094.797706995271,3368.0467282542054
70,2,1,3500,5233.51649902103,3348.3834267730626
26,1,0,2790,3342.1052351081094,2169.6186875107487
80,2,0,1100,3133.276875100198,3398.9402421069153
176,3,3,15000,3931.773123479832,3332.7638396359407
60,2,1,4500,4030.7016799916405,3336.9117738543077
95,2,2,9500,4069.6374529850773,3377.1647643595443
20,1,0,3000,3345.0247290735465,3408.6655817756646
25,1,0,2500,3746.157042506891,3420.2395472856315
126,2,0,2200,3145.7156101004025,3501.99585894229
82,3,0,2000,3334.8186273721226,3364.1638270361777
190,3,1,2600,2846.375425623117,3412.2924549157865
46,2,1,4200,5147.4930784804465,3365.500006099321
100,3,3,3100,4321.580537367462,3361.12458506198
42,2,1,4000,2805.62796751537,3436.2433858446516
68,2,2,5900,3553.791782119189,3409.854458760682
64,2,1,10000,3687.1263360076214,3390.3769189142095
80,1,1,6500,4075.919496928546,3355.4202491902247
74,2,2,2900,3237.352416353874,3341.2850892625634
45,2,1,2956,5227.681315059724,3436.6837600546023
73,3,1,3500,3397.0107932039737,3375.311945051449
37,1,1,5050,3294.9288124330646,3383.2095710276003
44,1,1,2600,3714.6145892354994,3335.917781272161
38,1,0,2200,3686.223500204107,3349.3268716314146
37,1,1,3200,3599.7406098237143,3369.7493147188848
41,1,1,4700,5281.091616770123,3403.067134692655
137,3,2,13200,3916.0883079718387,3403.717234118432
35,1,1,2300,3303.799382876005,2172.7901494435137
40,1,0,1975,3081.073367027969,3305.59454178141
35,1,0,1550,2795.6602125662444,3309.2201184971236
30,1,1,5200,4337.793083968988,3330.521689089137
42,1,1,3410,3305.3909164136326,3421.3128342062446
140,2,1,12000,5187.364372777028,3405.9337162684915
128,3,2,6475,5120.90750978969,3331.411471036146
120,2,1,2600,3177.168314636708,3436.8002654313304
250,3,2,2300,3188.1891626467855,3508.2958317350444
80,2,0,2000,3093.0722956046725,3415.5988579062932
50,1,1,3200,3851.230879404427,3292.0100182606134
104,2,2,2940,3226.642442333898,3470.2514653748653
60,2,0,2310,3760.305691652845,3333.984167482492
180,3,2,4400,3323.241715541803,3378.1909941167305
40,1,1,3100,3877.2166518799904,3328.4116688591735
70,2,0,1999,3138.8699333386608,3359.581589413749
63,2,0,1828,3078.179831896163,3385.738975988187
88,2,0,2900,5183.187636222734,3311.1979143081558
70,1,0,1100,3127.3957172737946,3479.2551544196704
38,1,0,2189,3756.507866775112,3327.221384523941
70,2,4,1820,3137.4876368500645,3416.507259335307
25,1,0,1200,2606.897871179791,2233.523516326622
38,1,0,1280,3160.782917312399,3371.378461868144
50,2,1,1261,3220.1469707446513,3308.668376863457
68,1,1,1500,2533.544821149896,2270.6272921647706
80,2,0,2500,3297.3667262901904,3477.6044138029583
40,1,0,950,2473.9511959005363,3370.0033223239134
140,3,1,2662,3241.910154997416,3343.3305294367415
90,2,1,1500,3020.15189276408,3506.815125039339
120,2,2,2000,3266.3917425105938,3528.4030068866537
320,5,0,7000,3147.2824197278296,3386.9571073672537
2,2,2,2500,3130.6263026674774,3514.805936367127
43,2,1,1400,3231.4143561199216,3406.3589738950523
72,1,0,1442,2529.044682314663,3332.9444729275087
210,2,1,2200,3088.8319582131153,3472.12943809403
84,2,1,4750,3202.277490590214,3369.0100998700723
120,2,2,3366,2790.0088048041403,3543.467441508696
35,1,0,1450,3232.762470919267,3336.3855010912084
35,1,1,844,3122.5451390907915,3460.2941971491505
180,3,4,3600,3288.585331493744,3439.187027499569
36,1,0,1560,3171.6396872256246,3321.57294034214
45,1,0,1200,3230.8501475598578,3457.782202318888
45,1,0,895,2973.9341862126594,3505.725424407674
200,4,2,4500,3835.993195437092,3457.711882010105
35,1,0,1300,3081.332600199193,3334.8612599553458
65,1,0,1700,2775.78129622441,3360.6844198133963
80,2,0,1550,3101.2209805038715,3411.946624926307
120,2,1,3500,3332.508704617583,3476.24916127172
54,1,0,1520,2551.1275095805786,3350.130123040404
35,1,0,1500,3138.2297190859317,3357.5311590029846
250,3,2,3500,3332.945072911101,3518.4005780469374
47,2,1,1200,3194.4054912588995,3397.5278600243273
49,2,0,1650,2628.969574692262,3409.770433280342
272,3,6,4100,3202.005732103572,3464.008842835935
35,1,0,2300,2499.622123158668,2219.7889924572573
70,2,0,2500,2886.715649526014,3331.0651229919517
60,2,0,1250,3340.5588405920525,3507.1266720419503
42,1,0,1850,3034.1080006505467,3401.304635202585
70,2,0,1350,3030.8888667377446,3380.2638462461678
150,2,2,4300,3728.797369046264,3451.9545428368024
121,3,0,3702,4082.9363390950475,3363.6857175628516
82,3,2,3250,3156.274830640101,3344.4433105840203
60,2,0,1650,2980.1695392478973,3425.0253367278124
73,1,0,870,3167.9074042776865,3403.839610327248
120,2,0,1850,3263.930177725562,3484.904949068603
157,2,2,2800,3268.370238865421,3419.4307567198093
67,1,0,750,3222.424283189694,3468.526431361101
150,2,0,2300,3291.0976106572953,3435.180901258715
82,2,2,3000,3214.0833233154394,3922.95438726487
37,2,0,1690,3196.0775519711938,3313.5411768773415
55,2,1,2750,4299.503927821522,3392.449766296283
36,1,0,2100,2791.5645026521984,2284.166092731866
160,3,2,5250,3246.2585452999006,3504.354046630596
60,2,1,1500,3202.706216836893,3442.0727940006473
39,2,0,2100,2745.89694889756,3366.7321925408924
47,1,1,2000,3131.4482290294154,3335.0371488291867
52,2,0,2000,2622.728319159487,3407.2235020407556
70,2,1,1376,3208.386288539426,3421.38821665481
80,3,0,2000,2889.140198774136,3509.8821595115246
50,2,1,1500,3206.1136125504327,3360.936732527002
64,1,0,1150,3142.562741935711,3444.196879109826
50,2,1,2640,3188.858346638091,3290.985566123479
22,1,0,1950,3026.832714371045,2193.6254905448004
45,1,1,920,3209.328038093323,3490.5813949614585
126,3,0,2725,3117.577263491388,3349.5100555817626
70,2,0,1542,3338.1024385664105,3379.8034974730886
70,2,0,2000,3202.7997710805075,3443.312104201969
59,2,1,2000,3075.4920200167435,3376.374776362092
50,2,1,2000,2589.574566592903,3390.9490523202653
180,2,1,2735,3157.541615042323,3445.035544757275
40,1,0,970,4351.330472267739,3321.6328881709446
38,1,0,940,2999.931339977039,3345.9449778153944
60,3,1,1660,3196.8455942450564,3355.3005761068484
49,2,1,1600,3224.6113498909394,3415.8970378858025
30,1,0,1150,3172.8050476423787,3452.6679576341353
150,3,2,3800,3324.5030110548987,3451.2110737843227
70,3,0,1800,2944.1710592885506,3480.6559678703193
50,1,0,1200,3241.534166776937,3452.13979669733
65,2,1,2290,3077.3010307242753,3358.903219623847
110,3,0,1490,3302.5161436070057,3452.16155614643
28,1,0,1500,3240.681120167672,3323.2226315665025
90,2,1,4200,3250.0058630638787,3415.682141994891
80,3,2,2800,3280.471862186864,3389.472468128109
97,2,2,3144,3207.725020557035,3408.244494497233
95,3,2,3264,3191.8684459315014,3380.912699422784
52,2,1,1300,3041.27353834458,3340.4565064005074
39,1,0,2399,3273.982224305731,2177.621148262679
74,1,0,1600,3218.4483507760096,3461.434420588261
59,2,1,1900,3225.9904291895605,3371.010374509382
51,2,0,1850,3272.1061514322278,3360.9705712783907
70,2,1,1670,3173.938633969629,3512.8144399660623
40,1,0,800,2822.961328025365,3878.2253177800258
98,3,2,3900,3351.4646485836024,3502.3651115303546
36,1,0,3000,3292.746868219204,2235.818842724311
55,2,1,2150,3263.1469939025264,3391.667829524969
57,1,0,1400,2661.1650149876727,3332.6051366254583
38,2,0,1300,3044.3751408452754,3300.221210996827
45,1,1,1200,3303.820412609148,3609.182751218597
25,1,0,1870,2757.3147996087027,2255.1037414069624
45,1,0,1300,3330.375539859257,2257.562465922146
217,3,4,4200,3307.170264913532,3495.4599480914385
38,2,0,1570,3134.7672721645863,3365.6151071458817
47,2,1,1300,3162.2954694892474,3357.258815846056
37,2,0,1950,3041.3289717206585,3314.83318392105
60,1,0,1650,3230.1748811175544,3444.020566376416
29,1,1,960,2780.3625204472196,2207.300895089781
40,2,0,1535,3014.818991428452,3415.8546966847134
79,2,1,1900,3241.5430771906035,3487.6918426268767
25,1,0,695,3094.117887776623,2246.1730649361275
86,3,2,2300,3244.8578503222893,3463.6784471833907
51,2,1,3500,2578.549605963084,3358.6749417997357
45,1,0,2250,2774.569059954203,2253.048730560831
75,2,1,1750,3239.9065384699234,3535.7429403446754
20,1,0,1600,3251.406518700604,3354.519135751434
69,2,1,4500,3697.555658796819,3358.718623495004
40,1,0,800,2863.6459108587223,3437.72901726741
42,2,1,1200,3126.480662326873,3370.8877819165323
70,2,0,1700,3127.854679589378,3453.1793570235295
40,1,0,920,3044.998592422305,3425.9511246246702
72,2,2,4700,3224.511373602605,3350.8803527744385
70,2,0,3088,3354.2036320770894,3478.713985319977
74,2,1,3500,3277.1215718841827,3374.284622189434
44,2,0,1750,2770.5513765102705,3291.141570088509
49,1,0,4100,2558.2630644986843,3345.266918520907
50,1,1,3700,4050.968119496657,3328.3962542701347
26,1,0,1040,3243.5977103192895,2220.6084752242577
30,1,0,2200,3197.3276509549864,2233.083503987336
28,1,0,1400,3233.544301955339,3398.3517803474597
48,2,1,1800,3154.8589332729985,3318.2299304508524
70,2,1,2500,3124.88098084274,3355.9382748121166
50,2,1,3200,3144.0132054726196,3339.9324058968664
81,3,1,3600,3181.0109511362175,3352.3642495536324
50,1,1,900,3233.378728152409,3557.747951888407
30,1,0,1050,3215.4252692550162,2147.414331044204
43,1,0,2000,2555.0215485880526,3325.9108636905444
50,1,1,1750,3034.9059753595348,3456.687139391929
30,1,0,1100,3239.442618822959,3538.6844152653525
89,3,2,3000,3247.480093747401,3306.5653242927046
35,1,0,1250,3200.1633771930756,3362.0146343138194
30,1,0,1000,3252.056364142478,2164.678714608273
50,2,1,1460,3210.9547421481784,3350.165053399095
45,1,0,2400,2800.8746676165597,3314.588897699908
30,1,0,1570,3287.8272245633166,3488.0185797532918
38,1,0,1830,3062.746350350458,3349.12697679857
60,1,0,1100,3006.378842832872,3469.9664782399404
43,2,1,1600,3163.3856745304606,3355.870733550337
40,1,0,1020,2639.7169920987303,3405.4108547197416
48,1,0,841,3256.9633775483953,3443.14937281605
60,2,1,2000,3317.8806345149533,3414.984095278781
35,2,0,1641,3122.417619311972,3372.668900788326
80,2,2,3350,3723.0958402682995,3445.332226002051
47,1,0,2200,2736.815096522365,2237.1561959318633
40,2,0,1800,3160.318268244705,3326.628664784534
50,1,0,1800,3407.0478796135603,3685.1947385066296
84,1,2,4050,3386.0272671350117,3366.955980797765
85,3,1,2180,3135.608791406543,3467.9680710728894
129,3,2,3000,3271.249939725957,3295.617014217073
80,2,0,2700,3176.4995018391232,3425.310850875675
50,2,1,2100,3299.2543720314866,3345.2361243468567
70,2,1,1900,3118.1553073779787,3474.1633667929523
40,1,0,1324,3073.179240949995,3542.3917646934074
180,3,2,5000,3142.4980993993254,3452.804029709428
38,1,1,2300,2883.837075493971,3346.7413823871857
130,2,3,3350,3222.8639529291613,3540.826245365629
79,2,1,1900,3207.1166259153156,3320.627850337048
39,2,0,2500,2542.627139541133,3318.142427859715
50,1,0,2300,3365.1134934973907,3325.061105814053
46,1,0,1365,2597.0763390288394,3357.866302058579
110,4,2,3300,3224.0324907833765,3422.6505486237324
70,2,1,2200,3005.5796223081707,3401.4986306108526
34,1,0,1600,3024.058059536731,3402.388551465717
40,1,0,650,3087.2118917954763,3486.903222357143
54,3,1,1200,3200.3127518173383,3361.244595989555
70,2,0,1420,3105.6833334513913,3486.3774302702723
42,2,1,1875,2886.488633437487,3312.3105502071853
20,1,0,580,3151.1153744109015,3504.759652505158
